sno,username,vehicle_no,rf_id,empty_weight
1588,Ourland,"TN 64 AA07540",E2806894000A6006EF000000,1100
1589,Ourland,"TN 64 AA 7540",E2806894000A6006EF065A1D,1100
1590,tambaram,"TN 09 DE 1130",E2806894000A7006EF0081AE,1320
1591,tambaram,"TN 11 BA 1879",E2806894000A6006EF087081,1200
1592,kumbakonam_micro,"Ward 20 (1)",E200470641206426B83F010D,200
1593,kumbakonam_micro,"Ward 20 (2)",E200470540806426A835010D,200
1595,kumbakonam_micro,"Ward 20 (3)",E200470558306426A9B0010D,200
1596,"MMC LCV","TN 64 AA 7511",E2806894000A6006EF074A03,1100
1597,"AVADI DUMPING YARD","TN 06 AH 8344",E2806894000A7006EF045C27,2320
1598,"AVADI DUMPING YARD","TN 06 AH 8375",123,0
1599,tambaram,"TN 11 BD 7603",E2806894000A6006EF088251,695
1600,tambaram,"TN 38 DF 8386",E2806894000A6006EF0214F8,9430
1601,tambaram,"TN 09 DA 4017",E2806894000A7006EF031A96,12860
1602,tambaram,"TN 09 AS 0804",E2806894000A7006EF02BCB5,1215
1603,"AVADI DUMPING YARD","TN 06 AH 8375",E2806894000A7006EF0839C0,2330
1604,tuty,"TN 69 BS 3499 N",E2004706AEE06426BF1B010F,1150
1605,Ourland,"TN 38 DA 7637 (Sand sweeper)",E2806894000A6006EF00617A,8000
1606,tambaram,"TN 09 DC 7367",E2806894000A7006EF07BCBC,1110
1607,tambaram,"TN 85 H 5173",E2806894000A7006EF080550,1195
1608,tambaram,"TN 12 BB 1873",E2806894000A6006EF022A22,3460
1609,tambaram,"TN 11 AZ 8997",E2806894000A7006EF00B0DB,1335
1610,tambaram,"TN 12 BB 1867",E2806894000A7006EF031CC0,3360
1611,tambaram,"TN 11 BK 6664",E2806894000A7006EF090585,1915
1612,rts_testing_micro,"Micro Testing Tag Shiva",E2806894000A6006EF08FD30,100
1613,rts_testing_micro,"Micro Testing Tag Sampath",E2806894000A7006EF0805D4,100
1614,rts_testing_micro,"Micro Testing I-Matrix ",E280691500005020ED9824BC,100
1615,tuty,"TN 49 AH 6493 N",E28069952000400662D67A6F,2150
1616,tambaram,"TN 22 BV 8748",E2806894000A7006EF09A4FF,1320
1617,tambaram,"TN 22 BF 8854",E2806894000A7006EF083C9C,1265
1618,tambaram,"TN 85 H 5109",E2806894000A6006EF08D63C,1200
1619,tambaram,"TN 85 H 5168",E2806894000A6006EF017237,1100
1620,tambaram,"TN 11 AY 9381",E2806894000A6006EF02C890,1340
1624,tambaram,"TN 85 H 4480",E280691500004020ED96F4BD,1330
1625,"MMC LCV","TN 59 CE 1778",E2806894000A7006EF017608,1100
1626,tambaram,"TN 85 H 4442",E2806894000A6006EF0879E2,1255
1628,tuty,"TN 18 1859",E20047055D806426AA05010F,2100
1629,tambaram,"TN 12 BB 1824",E2806894000A7006EF02BCD9,3560
1630,tuty,"TN 69 BU 6958 N",E200470685206426BC7F0110,2500
1631,tambaram,"TN 12 BB 1840",E280691500004020ED91F4BC,3670
1634,tambaram,"TN 32 M 8758",E280691500004020ED9894BC,3350
1635,tambaram,"TN 11 AZ 8950",E280691500004020ED92E8BD,1290
1637,tambaram,"TN 11 BA 1894",E2806894000A7006EF07E9BF,1265
1638,tambaram_micro,"TN 09 DC 7351",E2806894000A4015691459B9,1170
1639,tambaram_micro,"TN 11 AZ 8924",E2806894000A7006EF0509AE,1290
1640,tambaram_micro,"TN 11 BA 1863",E2806894000A7006EF09416B,1320
1641,tambaram_micro,"TN 09 DC 7362",E2806894000A6006EF08DA2D,1195
1642,tambaram_micro,"TN 22 CB 6775",E2806894000A7006EF04295D,1380
1643,tambaram_micro,"TN 09 DE 1155",E2806894000A6006EF062637,1425
1644,tambaram_micro,"TN 09 DC 7399",E2806894000A6006EF02385F,1135
1645,tambaram_micro,"TN 05 AS 7750",E2806894000A6006EF08E240,1330
1646,tambaram_micro,"TN 09 DE 1170",E2806894000A6006EF04CCE3,1415
1647,tambaram_micro,"TN 09 BC 7383",E2806894000A7006EF074E65,1100
1648,tambaram_micro,"TN 69 BS 3615",E2806894000A6006EF096572,1225
1649,tambaram_micro,"TN 09 DC 7418",E2806894000A7006EF07AD32,1205
1650,tambaram_micro,"TN 09 BB 6550",E2806894000A7006EF0629A3,1255
1651,tambaram_micro,"TN 22 AL 5343",E2806894000A7006EF01D975,1260
1652,tambaram_micro,"TN 11 BK 7020",E2806894000A7006EF02D182,1990
1653,tambaram_micro,"TN 20 BQ 9855",E2806894000A6006EF09CD8F,1320
1654,tambaram_micro,"TN 11 BK 7069",E2806894000A6006EF0154EB,1975
1655,tambaram_micro,"TN 11 AK 5457",E2806894000A7006EF0900D9,1270
1656,tambaram_micro,"TN 11 AV 6133",E2806894000A7006EF0636AD,2075
1657,tambaram_micro,"TN 11 BA 1809",E2806894000A6006EF08285E,1330
1658,tambaram_micro,"TN 09 DE 1135",E2806894000A6006EF08362A,1375
1659,tambaram_micro,"TN 11BK 7027",E2806894000A6006EF07B220,1920
1660,tambaram_micro,"TN 11 BK 8071",E2806894000A6006EF08E102,2015
1661,tambaram_micro,"TN 09 DC 7308",E2806894000A6006EF0254FC,1195
1662,tambaram_micro,"TN 12 BB 1823",E2806894000A6006EF04FD3C,3040
1663,tambaram_micro,"TN 11 BK 7978",E2806894000A6006EF067DB8,1950
1664,tambaram_micro,"TN 11 AZ 8908",E2806894000A6006EF019A2F,1245
1665,tambaram_micro,"TN 11 BK 7911",E2806894000A7006EF030147,2035
1666,tambaram_micro,"TN 45 U 0084",E2806894000A7006EF06F2A9,3670
1667,tambaram_micro,"TN 11 BK 5427",E2806894000A6006EF0249F5,1245
1668,tambaram_micro,"TN 11 BA 1834",E2806894000A6006EF061124,1265
1669,tambaram_micro,"TN 09  DE 1132",E2806894000A6006EF085991,1365
1670,tambaram_micro,"TN 11 BK 6624",E2806894000A7006EF018D6C,1980
1671,tambaram_micro,"TN 06 E 1553",E2806894000A6006EF02059B,1265
1672,tambaram_micro,"TN 11 BK 7976",E2806894000A6006EF010199,1955
1673,tambaram_micro,"TN 11 BK 7918",E2806894000A7006EF0239BD,1965
1674,tambaram_micro,"TN 09 DC 7363",E2806894000A6006EF0945B9,1120
1675,tambaram_micro,"TN 11 BK 6697",E2806894000A6006EF0805D0,1950
1676,tambaram_micro,"TN 11 H 4016",E2806894000A6006EF07F5BF,1640
1677,tambaram_micro,"TN 11 AK 5496",E2806894000A7006EF08421D,1200
1678,tambaram_micro,"TN 19 X 8129",E2806894000A7006EF02BA92,1225
1679,tambaram_micro,"TN 22 CC 2919",E2806894000A7006EF08787D,1375
1680,tambaram_micro,"TN 64 AA 6655",E2806894000A6006EF09C151,1480
1681,tambaram_micro,"TN 09 DC 7373",E2806894000A7006EF089999,1260
1682,tambaram_micro,"TN 32 L 2113",E2806894000A7006EF087926,1100
1683,tambaram_micro,"TN 11 BK 6630",E2806894000A7006EF03801E,1970
1684,tambaram_micro,"TN 11 AZ 8985",E2806894000A7006EF07F918,1285
1685,tambaram_micro,"TN 11 BK 7094",E2806894000A6006EF029610,2000
1686,tambaram_micro,"TN 11 BD 7790",E2806894000A6006EF032256,740
1687,tambaram_micro,"TN 11 BK 6664",E2806894000A6006EF08ACBF,1915
1688,tambaram_micro,"TN 12 U 2778",E2806894000A6006EF02E59A,1340
1689,tambaram_micro,"TN 20 BY 0943",E2806894000A7006EF01B5A1,1170
1690,tambaram_micro,"TN 47 BZ 9588",E2806894000A6006EF02FC51,3280
1691,tambaram_micro,"TN 11 BK 7015",E2806894000A6006EF07A667,2000
1692,tambaram_micro,"TN 16 V 8814",E2806894000A6006EF090993,1830
1693,tambaram_micro,"TN 64 AA 7529",E2806894000A7006EF04F45E,1430
1694,tambaram_micro,"TN 11 BK 6611",E2806894000A7006EF0878E2,1965
1695,tambaram_micro,"TN 12 BB 1801",E2806894000A7006EF0581A7,3390
1696,tambaram_micro,"TN 11 AK 5446",E2806894000A6006EF063A56,1240
1697,tambaram_micro,"TN 22 BV 6936",E2806894000A6006EF067895,1225
1698,tambaram_micro,"TN 11 BP 8606",E2806894000A6006EF05589D,11030
1699,tambaram_micro,"TN 12 BB 2280",E2806894000A7006EF0090FD,3610
1700,tambaram_micro,"TN 11 AY 9369",E2806894000A7006EF01C21F,1335
1701,tambaram_micro,"TN 11 AZ 8951",E2806894000A6006EF0314D2,1295
1702,tambaram_micro,"TN 11 BA 1891",E2806894000A6006EF07F1B8,1345
1703,tambaram_micro,"TN 12 BB 1895",E2806894000A6006EF0841E0,3280
1704,tambaram_micro,"TN 12 BB 1867",E2806894000A7006EF068208,3360
1705,tambaram_micro,"TN 11 AZ 8944",E2806894000A6006EF07BD43,1350
1706,tambaram_micro,"TN 11 BK 7098",E2806894000A7006EF08E594,1975
1707,tambaram_micro,"TN 11 BK 7045",E2806894000A6006EF020C98,1950
1708,tambaram_micro,"TN 11 BD 7229",E2806894000A6006EF07FC7C,600
1709,tambaram_micro,"TN 09 BD 2840",E2806894000A6006EF0998F2,1290
1710,tambaram_micro,"TN 11 AZ 8956",E2806894000A7006EF0785CD,1270
1711,tambaram_micro,"TN 22 BY 8303",E2806894000A7006EF0618C7,1225
1712,tambaram_micro,"TN 09 DC 3819",E2806894000A6006EF0940BF,1215
1713,tambaram_micro,"TN 22 DK 5664",E2806894000A7006EF08D23A,10840
1714,tambaram_micro,"TN 09 DE 1180",E2806894000A6006EF0229AA,1480
1715,tambaram_micro,"TN 11 BC 4295",E2806894000A7006EF01FE58,1365
1716,tambaram_micro,"TN 11 S 7065",E2806894000A6006EF06D21D,3500
1717,tambaram_micro,"TN 22 BY 7330",E2806894000A7006EF0809D7,1200
1718,tambaram_micro,"TN 11 BK 7915",E2806894000A6006EF02A5EC,2035
1719,tambaram_micro,"TN 11 AZ 8986",E2806894000A7006EF083D6D,1305
1720,tambaram_micro,"TN 11 AR 4817",E2806894000A6006EF062D74,1295
1721,tambaram_micro,"TN 22 BZ 9132",E2806894000A7006EF087986,1200
1722,tambaram_micro,"TN 11 BK 7947",E2806894000A6006EF05513B,1995
1723,tambaram_micro,"TN 22 CX 3942",E2806894000A7006EF097966,1325
1724,tambaram_micro,"TN 05 Y 8409",E2806894000A6006EF044C27,1200
1725,tambaram_micro,"TN 11 AK 5411",E2806894000A6006EF021E23,1200
1727,tambaram_micro,"TN 72 AY 5933",E2806894000A6006EF061A20,1265
1728,tambaram_micro,"TN 09 DE 1101",E2806894000A6006EF0170B1,1370
1729,tambaram_micro,"TN 09 DC 7357",E2806894000A7006EF09D595,1010
1730,tambaram_micro,"TN 22 BV 9087",E2806894000A6006EF07BCE7,1260
1731,tambaram_micro,"TN 22 CW 5325",E2806894000A6006EF082678,1305
1732,tambaram_micro,"TN 07 AM 1073",E2806894000A6006EF01413D,1200
1733,tambaram_micro,"TN 09 DC 7375",E2806894000A7006EF0788D1,1350
1734,tambaram_micro,"TN 21 AU 9537",E2806894000A6006EF0674F9,1345
1735,tambaram_micro,"TN 12 BB 1838",E2806894000A7006EF08E992,3370
1736,tambaram_micro,"TN 11 BA 1810",E2806894000A6006EF0358A2,1305
1737,tambaram_micro,"TN 22 AZ 2363",E2806894000A6006EF01D238,1260
1738,tambaram_micro,"TN 22 BQ 9011",E2806894000A7006EF09817C,1200
1739,tambaram_micro,"TN 11 AZ 8983",E2806894000A6006EF074CC0,1305
1740,tambaram_micro,"TN 09 DE 1130",E2806894000A7006EF09A57F,1320
1741,tambaram_micro,"TN 09 DC 3820",E2806894000A6006EF091554,1185
1742,tambaram_micro,"TN 22 CZ 1877",E2806894000A6006EF0991D6,1260
1743,tambaram_micro,"TN 11 AZ 8996",E2806894000A6006EF04449D,1215
1744,tambaram_micro,"TN 20 BA 2025",E2806894000A6006EF06AC6F,1240
1745,tambaram_micro,"TN 21 X 6318",E2806894000A7006EF02D9AE,3480
1746,tambaram_micro,"TN 22 BU 6404",E2806894000A7006EF0979D7,1205
1747,tambaram_micro,"TN 11 BF 5314",E2806894000A7006EF01D156,1235
1748,tambaram_micro,"TN 11 AP 7368",E2806894000A7006EF0128F0,1160
1749,tambaram_micro,"TN 07 BC 0217",E2806894000A6006EF0311E2,1325
1750,tambaram_micro,"TN 11 AJ 8201",E2806894000A7006EF07DA3E,1190
1751,tambaram_micro,"TN 11 BK 7097",E2806894000A7006EF01AE23,1985
1752,tambaram_micro,"TN 11 AZ 8939",E2806894000A6006EF03B487,1295
1753,tambaram_micro,"TN 09 DE 1173",E2806894000A7006EF019509,1405
1754,tambaram_micro,"TN 18 P 4093",E2806894000A6006EF09E97C,1320
1755,tambaram_micro,"TN 11 BA 1868",E2806894000A7006EF08AA2B,1255
1756,tambaram_micro,"TN 11 BA 1884",E2806894000A7006EF084D09,1260
1757,tambaram_micro,"TN 11 AZ 8968",E2806894000A7006EF084E1E,1295
1758,tambaram_micro,"TN 11 AK 5430",E2806894000A7006EF02C1D6,1325
1759,tambaram_micro,"TN 19 AQ 6827",E2806894000A7006EF071646,3570
1760,tambaram_micro,"TN 11 BK 7038",E2806894000A7006EF0299FC,2025
1761,tambaram_micro,"TN 11 AZ 8952",E2806894000A6006EF08EE01,1295
1762,tambaram_micro,"TN 09 AW 4937",E2806894000A7006EF096515,1255
1763,tambaram_micro,"TN 11 AK 5497",E2806894000A7006EF079087,1120
1764,tambaram_micro,"TN 18 L 9984",E2806894000A6006EF024894,1205
1765,tambaram_micro,"TN 09 DC 7463",E2806894000A7006EF0921DA,1255
1766,tambaram_micro,"TN 11 BA 1867",E2806894000A6006EF0821F8,1325
1767,tambaram_micro,"TN 11 AZ 8980",E2806894000A7006EF018CA1,1320
1768,tambaram_micro,"TN 12 BB 1897",E2806894000A6006EF01BA21,3510
1769,tambaram_micro,"TN 11 BK 7081",E2806894000A6006EF0168AA,1910
1770,tambaram_micro,"TN  09 DC 3890",E2806894000A6006EF07F487,1300
1771,tambaram_micro,"TN 11 AH 5713",E2806894000A6006EF065D91,1135
1772,tambaram_micro,"TN 11 AH 5766",E2806894000A6006EF0908D6,1165
1773,tambaram_micro,"TN 11 BK 6639",E2806894000A7006EF06D123,1925
1774,tambaram_micro,"TN 64 AA 6648",E2806894000A6006EF091952,1355
1775,tambaram_micro,"TN 11 BA 1887",E2806894000A6006EF06AE50,1285
1776,tambaram_micro,"TN 11 AZ 8978",E2806894000A7006EF06EE13,1215
1777,tambaram_micro,"TN 11 AY 9320",E2806894000A7006EF064993,1200
1778,tambaram_micro,"TN 11 BB 0722",E2806894000A6006EF072955,1710
1779,tambaram_micro,"TN 18 CZ5724",E2806894000A6006EF02C218,3450
1780,tambaram_micro,"TN 09 DE 1158",E2806894000A6006EF021605,1445
1781,tambaram_micro,"TN 11 AH 5785",E2806894000A7006EF012507,1185
1782,tambaram_micro,"TN 11 BA 1845",E2806894000A6006EF08E492,1370
1783,tambaram_micro,"TN 11 BK 7933",E2806894000A7006EF01C145,1995
1784,tambaram_micro,"TN 11 AY 9370",E2806894000A7006EF031157,1350
1785,tambaram_micro,"TN 11 BK 8060",E2806894000A7006EF09A925,1990
1786,tambaram_micro,"TN 11 AY 9360",E2806894000A7006EF022E21,1325
1787,tambaram_micro,"TN 11 AY 8156",E2806894000A6006EF063072,1350
1788,tambaram_micro,"TN 85 H 5089",E2806894000A7006EF0255BB,1100
1789,tambaram_micro,"TN 09 DE 1125",E2806894000A6006EF02C86F,1455
1790,tambaram_micro,"TN 11 AY 8122",E2806894000A7006EF08DC97,1350
1791,tambaram_micro,"TN 11 BK 6607",E2806894000A6006EF08A60B,2015
1792,tambaram_micro,"TN 11 AZ 8922",E2806894000A6006EF0324DD,1300
1793,tambaram_micro,"TN 22 AW 8210",E2806894000A7006EF00DD10,1315
1794,tambaram_micro,"TN 11 BD 7502",E2806894000A6006EF0275FC,705
1795,tambaram_micro,"TN 11 BK 7957",E2806894000A6006EF02761D,2050
1796,tambaram_micro,"TN 09 DC 7449",E2806894000A6006EF08C4E8,1155
1797,tambaram_micro,"TN 69 BS 5127",E2806894000A7006EF0171AA,1135
1798,tambaram_micro,"TN 11 AZ 8904",E2806894000A7006EF03E434,1310
1799,tambaram_micro,"TN 11 AZ 8993",E2806894000A6006EF049A94,1300
1800,tambaram_micro,"TN 11 AW 1207",E2806894000A6006EF01F568,1200
1801,tambaram_micro,"TN 64 AA 6675",E2806894000A6006EF07708B,1300
1802,tambaram_micro,"TN 09 DE 1179",E2806894000A6006EF019654,1275
1803,tambaram_micro,"TN 64 AA 6689",E2806894000A7006EF07CA4B,1370
1804,tambaram_micro,"TN 11 AH 5794",E2806894000A7006EF093190,1180
1805,tambaram_micro,"TN 11 AZ 8911",E2806894000A7006EF065D5A,1270
1806,tambaram_micro,"TN 64 AA 7687",E2806894000A6006EF07BC56,1410
1807,tambaram_micro,"TN 09 DE 1162",E2806894000A7006EF071CA1,1275
1808,tambaram_micro,"TN 11 BA 1846",E2806894000A7006EF066598,1280
1809,tambaram_micro,"TN 09 DC 7493",E2806894000A7006EF007167,1150
1810,tambaram_micro,"TN 11 BK 8048",E2806894000A6006EF015CF1,1905
1811,tambaram_micro,"TN 09 DE 1181",E2806894000A7006EF08BCAB,1260
1812,tambaram_micro,"TN 11 BK 7032",E2806894000A7006EF096979,1930
1813,tambaram_micro,"TN 11 BK 7044",E2806894000A6006EF095509,1935
1814,tambaram_micro,"TN 09 DE 1159",E2806894000A7006EF02C83B,1355
1815,tambaram_micro,"TN 03 K 2253",E2806894000A7006EF07FA17,1230
1816,tambaram_micro,"TN 11 BD 7635",E2806894000A6006EF015DF3,755
1817,tambaram_micro,"TN 09 DE 1191",E2806894000A7006EF05351C,1340
1818,tambaram_micro,"TN 09 DC 7356",E2806894000A6006EF0854AC,1120
1819,tambaram_micro,"TN 18 CZ 5707",E2806894000A6006EF031877,2860
1820,tambaram_micro,"TN 02 X 9169",E2806894000A7006EF067886,1200
1821,tambaram_micro,"TN 12 BB 1872",E2806894000A6006EF01AD84,3460
1822,tambaram_micro,"TN 11 BK 7963",E2806894000A6006EF03198F,1995
1823,tambaram_micro,"TN 09 DE 1198",E2806894000A6006EF06F838,1200
1824,tambaram_micro,"TN 12 BB 1873",E2806894000A7006EF09C14E,3470
1825,tambaram_micro,"TN 22 BZ 7870",E2806894000A7006EF08649B,1255
1826,tambaram_micro,"TN 11 BE 8343",E2806894000A6006EF01C643,1405
1827,tambaram_micro,"TN 09 DE 1128",E2806894000A7006EF06FCDC,1340
1828,tambaram_micro,"TN 11 BA 1892",E2806894000A6006EF083515,1270
1829,tambaram_micro,"TN 11 BA 1841",E2806894000A6006EF023DD7,1345
1830,tambaram_micro,"TN 22 BB 4047",E2806894000A7006EF01952E,1420
1831,tambaram_micro,"TN 11BD 8734",E2806894000A6006EF04E498,705
1832,tambaram_micro,"TN 22 BJ 5158",E2806894000A6006EF08AC91,1340
1833,tambaram_micro,"TN 11BD 7729",E2806894000A6006EF02487F,650
1834,tambaram_micro,"TN 18 A 5731",E2806894000A6006EF060A74,1330
1835,tambaram_micro,"TN 09 DC 7304",E280691500004020ED951CBB,1175
1836,tambaram_micro,"TN 20 BA 2025",E2806894000A7006EF08FE0B,1240
1837,tambaram_micro,"TN 09 DC 8062",E2806894000A7006EF033A73,1140
1838,tambaram_micro,"TN 11 BK 7021",E2806894000A6006EF08A488,1895
1839,tambaram_micro,"TN 09 DC 8039",E2806894000A7006EF091E15,1110
1840,tambaram_micro,"TN 09 DC 7439",E2806894000A7006EF075582,1235
1841,tambaram_micro,"TN 09 DD 3768",E2806894000A7006EF02E49F,1130
1842,tambaram_micro,"TN 11 BK 7093",E2806894000A6006EF07DDA8,1885
1843,tambaram_micro,"TN 11 AZ 8977",E2806894000A6006EF093D2C,1385
1844,tambaram_micro,"TN 09 DC 7369",E2806894000A6006EF08CCC4,1205
1845,tambaram_micro,"TN 09DE1192",E2806894000A7006EF080E0B,1450
1846,tambaram_micro,"TN 09 DC 7434",E2806894000A7006EF0530B3,1155
1847,tambaram_micro,"TN 11 BA 1811",E2806894000A6006EF07A8FA,1330
1848,tambaram_micro,"TN 11 BA 1873",E2806894000A7006EF087174,1310
1849,tambaram_micro,"TN 85 H 4475",E2806894000A7006EF021534,1265
1850,tambaram_micro,"TN 11 AY 9343",E2806894000A6006EF078A55,1370
1851,tambaram_micro,"TN 85 H 5109",E2806894000A7006EF0785EF,1900
1852,tambaram_micro,"TN 11 BK 6685",E2806894000A6006EF06EC9B,1930
1853,tambaram_micro,"TN 09 DC 7728",E2806894000A7006EF073D8A,640
1854,tambaram_micro,"TN 09 DE 1183",E280691500005020ED9560BD,1350
1855,tambaram_micro,"TN 11 BD 7566",E2806894000A6006EF046811,720
1856,tambaram_micro,"TN 11 BK 6676",E2806894000A7006EF087CC1,1985
1857,tambaram_micro,"TN 09 CY 7013",E2806894000A7006EF028CD9,715
1858,tambaram_micro,"TN 11 BK 7078",E2806894000A7006EF028A7C,1945
1859,tambaram_micro,"TN 11 BK 6648",E2806894000A7006EF0940CF,1985
1860,tambaram_micro,"TN 11 BD 7759",E2806894000A7006EF040831,675
1861,tambaram_micro,"TN 11 AY 8182",E2806894000A6006EF06CE70,1375
1862,tambaram_micro,"TN 11 BK 7008",E2806894000A6006EF0271B6,1925
1863,tambaram_micro,"TN 09 DD 3715",E2806894000A6006EF0898E8,1140
1864,tambaram_micro,"TN 11 BK 6602",E2806894000A6006EF03AD9E,1940
1866,tambaram_micro,"TN 11 T 9055",E2806894000A6006EF08BA3A,1300
1867,tambaram_micro,"TN 85 M 4446",E2806894000A7006EF088957,1200
1868,tambaram_micro,"TN 85 H 5167",E2806894000A6006EF07C12E,1290
1869,tambaram_micro,"TN 11 BA 1876",E2806894000A7006EF0664CC,1305
1870,tambaram_micro,"TN 11 AZ 8919",E2806894000A6006EF07D183,1335
1871,tambaram_micro,"TN 19 AM 0450",E2806894000A6006EF08D54B,1200
1872,tambaram_micro,"TN 19 AP 8309",E2806894000A7006EF0819DC,3640
1873,tambaram_micro,"TN 64 AA 7529",E2806894000A6006EF0801B7,1430
1874,tambaram_micro,"TN 11 BD 7219",E2806894000A7006EF07D182,600
1875,tambaram_micro,"TN 11 BK 7080",E2806894000A6006EF0830FB,1895
1876,tambaram_micro,"TN 11 BA 1822",E2806894000A6006EF08F0D0,1290
1877,tambaram_micro,"TN 11 AZ 8960",E2806894000A7006EF016243,1250
1879,tambaram_micro,"TN 11 AZ 8914",E2806894000A7006EF00FE06,1280
1880,tambaram_micro,"TN 09 DE 1120",E2806894000A6006EF09A12A,1410
1881,tambaram_micro,"TN 11 AA 5209",E2806894000A6006EF0741E3,1150
1882,tambaram_micro,"TN 11 AW 5989",E2806894000A6006EF01CDED,2620
1883,tambaram_micro,"TN 11 AJ 8485",E2806894000A6006EF00F541,1435
1884,tambaram_micro,"TN 18 B 9246",E2806894000A6006EF02B132,1160
1885,tambaram_micro,"TN 31 AD 4968",E2806894000A6006EF09CD52,1180
1886,tambaram_micro,"TN 11 AY 9311",E2806894000A7006EF082E0C,1315
1887,tambaram_micro,"TN 07 BR 3211",E2806894000A6006EF01D186,1160
1888,tambaram_micro,"TN 11 AH 5720",E2806894000A6006EF088D51,1135
1889,tambaram_micro,"TN 11 BK 7944",E2806894000A6006EF07EE86,1905
1890,tambaram_micro,"TN 11 AZ 8961",E2806894000A6006EF0214D3,1285
1891,tambaram_micro,"TN 11 BA 1874",E2806894000A6006EF031156,1250
1892,tambaram_micro," TN 11 BK 6672",E2806894000A6006EF08F8C5,1975
1893,tambaram_micro,"TN 11 BK 6671",E2806894000A7006EF09B59C,1990
1894,tambaram_micro,"TN 11 AV 8438",E2806894000A7006EF07B860,1360
1895,tambaram_micro,"TN 11 BA 1872",E2806894000A7006EF086158,1365
1896,tambaram_micro,"TN 11 BA 1861",E2806894000A7006EF04DAC1,1315
1897,tambaram_micro,"TN 11 AZ 8950",E2806894000A7006EF07A27C,1290
1898,tambaram_micro,"TN 09 DD 2851",E2806894000A7006EF0919FC,1395
1899,tambaram_micro,"TN 11 AA 5220",E2806894000A7006EF0879AD,1130
1900,tambaram_micro,"TN 11 AZ 8962",E2806894000A7006EF01B551,1305
1901,tambaram_micro,"TN 11 AH 5790",E2806894000A7006EF0830E2,1235
1902,tambaram_micro,"TN 11 BK 6642",E2806894000A6006EF06C279,1980
1903,tambaram_micro,"TN 11 AH 5704",E2806894000A6006EF0644D2,1240
1904,tambaram_micro,"TN 11 AZ 8964",E2806894000A6006EF0875CF,1285
1905,tambaram_micro,"TN 11 AY 9381",E2806894000A6006EF038D05,1340
1906,tambaram_micro,"TN 11 BA 1829",E2806894000A7006EF06A564,1305
1907,tambaram_micro,"TN 11 AZ 8994",E2806894000A7006EF019179,1305
1908,tambaram_micro,"TN 11 BK 7084",E2806894000A7006EF022DF0,2035
1909,tambaram_micro,"TN 11 BD 7315",E2806894000A7006EF0681A8,740
1910,tambaram_micro,"TN 09 DD 3883",E2806894000A7006EF07A065,1220
1911,tambaram_micro,"TN 11 BK 8056",E2806894000A7006EF0981FD,1975
1912,tambaram_micro,"TN 11 BK 7062",E2806894000A7006EF01A5E4,2025
1913,tambaram_micro,"TN 09 DE 1197",E2806894000A7006EF03D223,1375
1914,tambaram_micro,"TN 11 BK 8096",E2806894000A7006EF01B5B0,1980
1915,tambaram_micro,"TN 11 AK 5442",E2806894000A7006EF06F222,1270
1916,tambaram_micro,"TN 05 AE 9976",E2806894000A6006EF01650B,1190
1917,tambaram_micro,"TN 57 AU 7926",E2806894000A6006EF02DA46,3640
1918,tambaram_micro,"TN 11 BA 1821",E2806894000A6006EF06B469,1340
1919,tambaram_micro,"TN 11 BA 1807",E2806894000A6006EF06C431,1195
1920,tambaram_micro,"TN 11 T 9103",E2806894000A7006EF089483,1200
1921,tambaram_micro,"TN 11 AY 9364",E2806894000A7006EF089D2F,1215
1922,tambaram_micro,"TN 11 AZ 8973",E2806894000A6006EF080177,1195
1923,tambaram_micro,"TN 11 BK 8013",E2806894000A6006EF07DA7D,2040
1924,tambaram_micro,"TN 11 BA 1838",E2806894000A6006EF017E57,1290
1925,tambaram_micro,"TN 11 BA 1843",E2806894000A6006EF030D85,1310
1926,tambaram_micro,"TN 11 BF 6648",E2806894000A7006EF089220,1375
1927,tambaram_micro,"TN 12 BB 1854",E2806894000A7006EF08606C,3370
1928,tambaram_micro,"TN 09 DC 7408",E2806894000A6006EF08E51D,1115
1929,tambaram_micro,"TN 09 DC 7941",E2806894000A6006EF02D462,1165
1930,tambaram_micro,"TN 11 AA 5260",E2806894000A7006EF02ACA5,1200
1931,tambaram_micro,"TN 11 AZ 8946",E2806894000A6006EF09718E,1245
1932,tambaram_micro,"TN 09 DE 1193",E2806894000A6006EF07B084,1375
1933,tambaram_micro,"TN 11 BK 6643",E2806894000A6006EF07A9B5,1900
1934,tambaram_micro,"TN 11 BK 7932",E2806894000A7006EF086D4A,1955
1935,tambaram_micro,"TN 11 AS 8485",E2806894000A7006EF05B8C1,1465
1936,tambaram_micro,"TN85 C 4420",E2806894000A7006EF0164F2,1185
1937,tambaram_micro,"TN 09 DE 1168",E2806894000A7006EF07E9A8,1355
1938,tambaram_micro,"TN 11 AZ 8967",E2806894000A6006EF087071,1255
1939,tambaram_micro,"TN 20 BR 5279",E2806894000A6006EF08F5A8,1360
1940,tambaram_micro,"TN 11 BK 7083",E2806894000A6006EF023A46,1975
1941,tambaram_micro,"TN 11 AZ 8997",E2806894000A6006EF0830A7,1335
1942,tambaram_micro,"TN 05 AL 2981",E2806894000A6006EF0045AD,1320
1943,tambaram_micro,"TN 11 BK 8002",E2806894000A6006EF017A4E,1990
1944,tambaram_micro,"TN 11 AK 5466",E2806894000A7006EF09F564,1250
1946,tambaram_micro,"TN 11BD7579",E2806894000A7006EF02423F,765
